# Oscilloscope file ./2K-hall-100uA-B.bin
# Channel 1
Time / s;Voltage / V
502.5;3.56
502.75;3.56
503;3.6
503.25;3.52
503.5;3.56
503.75;3.56
504;3.6
504.25;3.52
504.5;3.56
504.75;3.56
505;3.64
505.25;3.52
505.5;3.6
505.75;3.6
506;3.64
506.25;3.52
506.5;3.56
506.75;3.6
507;3.64
507.25;3.56
507.5;3.6
507.75;3.6
508;3.64
508.25;3.56
508.5;3.6
508.75;3.6
509;3.64
509.25;3.56
509.5;3.6
509.75;3.6
510;3.68
510.25;3.56
510.5;3.6
510.75;3.64
511;3.68
511.25;3.56
511.5;3.64
511.75;3.64
512;3.68
512.25;3.56
512.5;3.6
512.75;3.64
513;3.68
513.25;3.6
513.5;3.6
513.75;3.64
514;3.68
514.25;3.6
514.5;3.64
514.75;3.64
515;3.68
515.25;3.6
515.5;3.64
515.75;3.64
516;3.72
516.25;3.6
516.5;3.64
516.75;3.64
517;3.72
517.25;3.6
517.5;3.68
517.75;3.68
518;3.72
518.25;3.6
518.5;3.68
518.75;3.64
519;3.72
519.25;3.64
519.5;3.68
519.75;3.72
520;3.72
520.25;3.64
520.5;3.68
520.75;3.68
521;3.72
521.25;3.64
521.5;3.72
521.75;3.68
522;3.72
522.25;3.64
522.5;3.72
522.75;3.72
523;3.76
523.25;3.68
523.5;3.68
523.75;3.68
524;3.76
524.25;3.68
524.5;3.72
524.75;3.72
525;3.76
525.25;3.68
525.5;3.72
525.75;3.72
526;3.76
526.25;3.68
526.5;3.72
526.75;3.72
527;3.76
527.25;3.68
527.5;3.72
527.75;3.72
528;3.76
528.25;3.68
528.5;3.76
528.75;3.76
529;3.8
529.25;3.68
529.5;3.76
529.75;3.76
530;3.8
530.25;3.72
530.5;3.76
530.75;3.76
531;3.8
531.25;3.72
531.5;3.76
531.75;3.8
532;3.8
532.25;3.72
532.5;3.76
532.75;3.76
533;3.8
533.25;3.72
533.5;3.8
533.75;3.8
534;3.84
534.25;3.72
534.5;3.76
534.75;3.8
535;3.84
535.25;3.76
535.5;3.8
535.75;3.8
536;3.84
536.25;3.76
536.5;3.8
536.75;3.8
537;3.84
537.25;3.76
537.5;3.8
537.75;3.84
538;3.84
538.25;3.76
538.5;3.84
538.75;3.84
539;3.88
539.25;3.76
539.5;3.84
539.75;3.84
540;3.88
540.25;3.76
540.5;3.84
540.75;3.84
541;3.88
541.25;3.8
541.5;3.84
541.75;3.84
542;3.88
542.25;3.8
542.5;3.8
542.75;3.84
543;3.88
543.25;3.8
543.5;3.88
543.75;3.84
544;3.88
544.25;3.76
544.5;3.84
544.75;3.84
545;3.92
545.25;3.8
545.5;3.84
545.75;3.84
546;3.92
546.25;3.84
546.5;3.88
546.75;3.88
547;3.92
547.25;3.84
547.5;3.88
547.75;3.88
548;3.92
548.25;3.84
548.5;3.88
548.75;3.88
549;3.92
549.25;3.84
549.5;3.88
549.75;3.88
550;3.92
550.25;3.84
550.5;3.88
550.75;3.92
551;3.96
551.25;3.84
551.5;3.92
551.75;3.88
552;3.96
552.25;3.84
552.5;3.92
552.75;3.92
553;3.96
553.25;3.88
553.5;3.92
553.75;3.92
554;3.96
554.25;3.88
554.5;3.92
554.75;3.92
555;4
555.25;3.88
555.5;3.92
555.75;3.96
556;4
556.25;3.88
556.5;3.96
556.75;3.96
557;4
557.25;3.92
557.5;3.96
557.75;3.96
558;4
558.25;3.88
558.5;3.96
558.75;3.96
559;4
559.25;3.92
559.5;3.96
559.75;3.96
560;4
560.25;3.92
560.5;4
560.75;3.96
561;4
561.25;3.92
561.5;3.96
561.75;3.96
562;4.04
562.25;3.92
562.5;4
562.75;3.96
563;4.04
563.25;3.96
563.5;4
563.75;4
564;4.04
564.25;3.96
564.5;4
564.75;4
565;4.04
565.25;3.96
565.5;4
565.75;4
566;4.04
566.25;3.96
566.5;4
566.75;4
567;4.08
567.25;3.96
567.5;4
567.75;4.04
568;4.08
568.25;4
568.5;4.04
568.75;4.04
569;4.08
569.25;4
569.5;4.04
569.75;4.04
570;4.08
570.25;4
570.5;4
570.75;4.04
571;4.08
571.25;4
571.5;4.04
571.75;4.04
572;4.12
572.25;4
572.5;4.08
572.75;4.08
573;4.12
573.25;4.04
573.5;4.08
573.75;4.08
574;4.12
574.25;4.04
574.5;4.08
574.75;4.08
575;4.12
575.25;4.04
575.5;4.08
575.75;4.08
576;4.12
576.25;4.04
576.5;4.08
576.75;4.12
577;4.12
577.25;4.04
577.5;4.08
577.75;4.08
578;4.16
578.25;4.04
578.5;4.12
578.75;4.08
579;4.16
579.25;4.04
579.5;4.12
579.75;4.12
580;4.16
580.25;4.08
580.5;4.12
580.75;4.12
581;4.16
581.25;4.08
581.5;4.12
581.75;4.12
582;4.16
582.25;4.08
582.5;4.12
582.75;4.12
583;4.2
583.25;4.08
583.5;4.12
583.75;4.16
584;4.2
584.25;4.08
584.5;4.16
584.75;4.12
585;4.2
585.25;4.12
585.5;4.16
585.75;4.16
586;4.2
586.25;4.12
586.5;4.16
586.75;4.16
587;4.2
587.25;4.12
587.5;4.16
587.75;4.16
588;4.2
588.25;4.12
588.5;4.2
588.75;4.2
589;4.24
589.25;4.12
589.5;4.2
589.75;4.2
590;4.24
590.25;4.16
590.5;4.2
590.75;4.2
591;4.24
591.25;4.16
591.5;4.2
591.75;4.2
592;4.24
592.25;4.16
592.5;4.2
592.75;4.2
593;4.24
593.25;4.16
593.5;4.24
593.75;4.24
594;4.24
594.25;4.16
594.5;4.2
594.75;4.16
595;4.28
595.25;4.16
595.5;4.2
595.75;4.2
596;4.28
596.25;4.2
596.5;4.24
596.75;4.24
597;4.28
597.25;4.2
597.5;4.24
597.75;4.2
598;4.28
598.25;4.2
598.5;4.24
598.75;4.24
599;4.28
599.25;4.2
599.5;4.28
599.75;4.24
600;4.32
600.25;4.2
600.5;4.28
600.75;4.28
601;4.32
601.25;4.2
601.5;4.28
601.75;4.28
602;4.32
602.25;4.24
602.5;4.28
602.75;4.28
603;4.32
603.25;4.24
603.5;4.28
603.75;4.28
604;4.32
604.25;4.24
604.5;4.28
604.75;4.28
605;4.32
605.25;4.24
605.5;4.28
605.75;4.32
606;4.36
606.25;4.24
606.5;4.32
606.75;4.28
607;4.36
607.25;4.28
607.5;4.32
607.75;4.32
608;4.36
608.25;4.28
608.5;4.32
608.75;4.32
609;4.36
609.25;4.28
609.5;4.32
609.75;4.32
610;4.36
610.25;4.28
610.5;4.32
610.75;4.32
611;4.36
611.25;4.28
611.5;4.32
611.75;4.36
612;4.4
612.25;4.28
612.5;4.32
612.75;4.36
613;4.4
613.25;4.28
613.5;4.36
613.75;4.36
614;4.4
614.25;4.32
614.5;4.36
614.75;4.36
615;4.4
615.25;4.32
615.5;4.36
615.75;4.36
616;4.4
616.25;4.32
616.5;4.36
616.75;4.36
617;4.4
617.25;4.32
617.5;4.36
617.75;4.36
618;4.44
618.25;4.36
618.5;4.4
618.75;4.4
619;4.44
619.25;4.36
619.5;4.4
619.75;4.4
620;4.44
620.25;4.36
620.5;4.44
620.75;4.4
621;4.44
621.25;4.36
621.5;4.44
621.75;4.4
622;4.44
622.25;4.36
622.5;4.4
622.75;4.4
623;4.48
623.25;4.36
623.5;4.44
623.75;4.44
624;4.48
624.25;4.4
624.5;4.44
624.75;4.44
625;4.48
625.25;4.4
625.5;4.44
625.75;4.44
626;4.48
626.25;4.4
626.5;4.48
626.75;4.48
627;4.48
627.25;4.4
627.5;4.44
627.75;4.44
628;4.52
628.25;4.4
628.5;4.48
628.75;4.44
629;4.52
629.25;4.4
629.5;4.48
629.75;4.48
630;4.52
630.25;4.44
630.5;4.48
630.75;4.48
631;4.52
631.25;4.44
631.5;4.48
631.75;4.48
632;4.52
632.25;4.44
632.5;4.52
632.75;4.48
633;4.52
633.25;4.44
633.5;4.48
633.75;4.48
634;4.56
634.25;4.44
634.5;4.48
634.75;4.48
635;4.56
635.25;4.48
635.5;4.52
635.75;4.52
636;4.56
636.25;4.48
636.5;4.52
636.75;4.52
637;4.56
637.25;4.48
637.5;4.52
637.75;4.52
638;4.56
638.25;4.48
638.5;4.52
638.75;4.52
639;4.56
639.25;4.48
639.5;4.52
639.75;4.52
640;4.6
640.25;4.48
640.5;4.56
640.75;4.52
641;4.6
641.25;4.52
641.5;4.56
641.75;4.56
642;4.6
642.25;4.52
642.5;4.52
642.75;4.56
643;4.6
643.25;4.52
643.5;4.6
643.75;4.56
644;4.6
644.25;4.52
644.5;4.56
644.75;4.6
645;4.64
645.25;4.52
645.5;4.6
645.75;4.56
646;4.64
646.25;4.52
646.5;4.6
646.75;4.6
647;4.64
647.25;4.56
647.5;4.6
647.75;4.6
648;4.64
648.25;4.56
648.5;4.6
648.75;4.6
649;4.64
649.25;4.56
649.5;4.6
649.75;4.6
650;4.64
650.25;4.56
650.5;4.6
650.75;4.6
651;4.68
651.25;4.56
651.5;4.6
651.75;4.6
652;4.68
652.25;4.56
652.5;4.64
652.75;4.6
653;4.68
653.25;4.6
653.5;4.68
653.75;4.64
654;4.68
654.25;4.6
654.5;4.64
654.75;4.64
655;4.68
655.25;4.6
655.5;4.64
655.75;4.68
656;4.72
656.25;4.6
656.5;4.64
656.75;4.68
657;4.72
657.25;4.6
657.5;4.64
657.75;4.64
658;4.72
658.25;4.64
658.5;4.68
658.75;4.68
659;4.72
659.25;4.64
659.5;4.64
659.75;4.68
660;4.72
660.25;4.64
660.5;4.68
660.75;4.72
661;4.72
661.25;4.64
661.5;4.68
661.75;4.68
662;4.76
662.25;4.64
662.5;4.72
662.75;4.68
663;4.76
663.25;4.68
663.5;4.72
663.75;4.72
664;4.76
664.25;4.68
664.5;4.72
664.75;4.72
665;4.76
665.25;4.68
665.5;4.72
665.75;4.72
666;4.76
666.25;4.68
666.5;4.76
666.75;4.72
667;4.8
667.25;4.68
667.5;4.72
667.75;4.72
668;4.8
668.25;4.72
668.5;4.72
668.75;4.72
669;4.8
669.25;4.72
669.5;4.76
669.75;4.76
670;4.8
670.25;4.72
670.5;4.8
670.75;4.76
671;4.8
671.25;4.72
671.5;4.76
671.75;4.76
672;4.8
672.25;4.72
672.5;4.8
672.75;4.76
673;4.84
673.25;4.72
673.5;4.76
673.75;4.8
674;4.84
674.25;4.76
674.5;4.8
674.75;4.8
675;4.84
675.25;4.76
675.5;4.8
675.75;4.8
676;4.84
676.25;4.76
676.5;4.8
676.75;4.84
677;4.84
677.25;4.76
677.5;4.8
677.75;4.8
678;4.88
678.25;4.76
678.5;4.8
678.75;4.8
679;4.88
679.25;4.76
679.5;4.84
679.75;4.84
680;4.88
680.25;4.8
680.5;4.84
680.75;4.8
681;4.88
681.25;4.8
681.5;4.84
681.75;4.84
682;4.88
682.25;4.8
682.5;4.84
682.75;4.84
683;4.92
683.25;4.8
683.5;4.84
683.75;4.84
684;4.92
684.25;4.8
684.5;4.88
684.75;4.88
685;4.92
685.25;4.84
685.5;4.84
685.75;4.88
686;4.92
686.25;4.84
686.5;4.88
686.75;4.88
687;4.92
687.25;4.84
687.5;4.88
687.75;4.88
688;4.92
688.25;4.84
688.5;4.88
688.75;4.88
689;4.96
689.25;4.84
689.5;4.88
689.75;4.92
690;4.96
690.25;4.84
690.5;4.92
690.75;4.92
691;4.96
691.25;4.88
691.5;4.88
691.75;4.92
692;4.96
692.25;4.88
692.5;4.92
692.75;4.92
693;4.96
693.25;4.88
693.5;4.92
693.75;4.92
694;4.96
694.25;4.88
694.5;4.92
694.75;4.92
695;4.96
695.25;4.88
695.5;4.92
695.75;4.92
696;5
696.25;4.88
696.5;4.96
696.75;4.96
697;5
697.25;4.92
697.5;4.96
697.75;4.96
698;5
698.25;4.92
698.5;4.96
698.75;4.96
699;5
699.25;4.92
699.5;4.96
699.75;4.96
700;5
700.25;4.92
700.5;4.96
700.75;5
701;5.04
701.25;4.92
701.5;5
701.75;5
702;5.04
702.25;4.96
702.5;5
702.75;4.96
703;5.04
703.25;4.96
703.5;5
703.75;5
704;5.04
704.25;4.96
704.5;5
704.75;5
705;5.04
705.25;4.96
705.5;5
705.75;5
706;5.04
706.25;4.96
706.5;5.04
706.75;5
707;5.08
707.25;4.96
707.5;5.04
707.75;5
708;5.08
708.25;5
708.5;5.04
708.75;5.04
709;5.08
709.25;5
709.5;5.04
709.75;5.04
710;5.08
710.25;5
710.5;5.04
710.75;5.04
711;5.12
711.25;5
711.5;5.04
711.75;5.04
712;5.12
712.25;5
712.5;5.08
712.75;5.04
713;5.12
713.25;5.04
713.5;5.08
713.75;5.08
714;5.12
714.25;5.04
714.5;5.08
714.75;5.08
715;5.12
715.25;5.04
715.5;5.08
715.75;5.08
716;5.12
716.25;5.04
716.5;5.08
716.75;5.08
717;5.16
717.25;5.04
717.5;5.12
717.75;5.08
718;5.16
718.25;5.04
718.5;5.12
718.75;5.12
719;5.16
719.25;5.08
719.5;5.12
719.75;5.12
720;5.16
720.25;5.08
720.5;5.12
720.75;5.12
721;5.16
721.25;5.08
721.5;5.12
721.75;5.12
722;5.16
722.25;5.08
722.5;5.12
722.75;5.12
723;5.16
723.25;5.08
723.5;5.16
723.75;5.12
724;5.2
724.25;5.08
724.5;5.16
724.75;5.16
725;5.2
725.25;5.12
725.5;5.16
725.75;5.16
726;5.2
726.25;5.12
726.5;5.2
726.75;5.16
727;5.2
727.25;5.12
727.5;5.16
727.75;5.16
728;5.24
728.25;5.12
728.5;5.2
728.75;5.16
729;5.24
729.25;5.12
729.5;5.2
729.75;5.2
730;5.24
730.25;5.16
730.5;5.2
730.75;5.2
731;5.24
731.25;5.16
731.5;5.2
731.75;5.2
732;5.24
732.25;5.16
732.5;5.2
732.75;5.2
733;5.24
733.25;5.16
733.5;5.2
733.75;5.24
734;5.24
734.25;5.16
734.5;5.2
734.75;5.24
735;5.28
735.25;5.2
735.5;5.2
735.75;5.24
736;5.28
736.25;5.16
736.5;5.24
736.75;5.24
737;5.28
737.25;5.16
737.5;5.2
737.75;5.24
738;5.28
738.25;5.16
738.5;5.24
738.75;5.2
739;5.28
739.25;5.16
739.5;5.24
739.75;5.24
740;5.28
740.25;5.16
740.5;5.2
740.75;5.24
741;5.28
741.25;5.16
741.5;5.24
741.75;5.24
742;5.28
742.25;5.16
742.5;5.24
742.75;5.2
743;5.28
743.25;5.16
743.5;5.2
743.75;5.24
744;5.28
744.25;5.16
744.5;5.24
744.75;5.24
745;5.28
745.25;5.16
745.5;5.24
745.75;5.2
746;5.28
746.25;5.16
746.5;5.2
746.75;5.24
747;5.28
747.25;5.16
747.5;5.24
747.75;5.24
748;5.28
748.25;5.2
748.5;5.2
748.75;5.24
749;5.28
749.25;5.16
749.5;5.24
749.75;5.24
750;5.28
750.25;5.16
750.5;5.24
750.75;5.2
751;5.28
751.25;5.16
751.5;5.2
751.75;5.24
752;5.28
752.25;5.2
752.5;5.24
752.75;5.24
753;5.28
753.25;5.16
753.5;5.24
753.75;5.2
754;5.28
754.25;5.2
754.5;5.24
754.75;5.2
755;5.28
755.25;5.16
755.5;5.2
