# Oscilloscope file ./4K-res-20uA-U.bin
# Channel 2
Time / s;Voltage / V
462;0.012
462.25;0
462.5;0.006
462.75;0.006
463;0.012
463.25;-0.002
463.5;0.006
463.75;0.006
464;0.012
464.25;0.002
464.5;0.008
464.75;0.006
465;0.014
465.25;0.002
465.5;0.008
465.75;0.006
466;0.012
466.25;0.002
466.5;0.006
466.75;0.006
467;0.014
467.25;0.002
467.5;0.006
467.75;0.006
468;0.014
468.25;0.002
468.5;0.006
468.75;0.006
469;0.014
469.25;0.002
469.5;0.006
469.75;0.01
470;0.014
470.25;0.004
470.5;0.008
470.75;0.008
471;0.016
471.25;0.002
471.5;0.01
471.75;0.008
472;0.014
472.25;0.004
472.5;0.008
472.75;0.01
473;0.014
473.25;0.004
473.5;0.012
473.75;0.008
474;0.016
474.25;0.004
474.5;0.01
474.75;0.01
475;0.014
475.25;0.004
475.5;0.012
475.75;0.012
476;0.016
476.25;0.004
476.5;0.012
476.75;0.008
477;0.018
477.25;0.006
477.5;0.01
477.75;0.01
478;0.016
478.25;0.006
478.5;0.012
478.75;0.01
479;0.018
479.25;0.006
479.5;0.012
479.75;0.012
480;0.016
480.25;0.006
480.5;0.014
480.75;0.014
481;0.018
481.25;0.008
481.5;0.016
481.75;0.016
482;0.02
482.25;0.01
482.5;0.012
482.75;0.014
483;0.02
483.25;0.01
483.5;0.014
483.75;0.014
484;0.02
484.25;0.01
484.5;0.016
484.75;0.016
485;0.02
485.25;0.01
485.5;0.016
485.75;0.018
486;0.02
486.25;0.01
486.5;0.014
486.75;0.016
487;0.02
487.25;0.012
487.5;0.016
487.75;0.016
488;0.022
488.25;0.012
488.5;0.018
488.75;0.016
489;0.022
489.25;0.012
489.5;0.016
489.75;0.016
490;0.022
490.25;0.012
490.5;0.016
490.75;0.016
491;0.022
491.25;0.012
491.5;0.018
491.75;0.02
492;0.024
492.25;0.014
492.5;0.02
492.75;0.02
493;0.024
493.25;0.014
493.5;0.018
493.75;0.018
494;0.026
494.25;0.014
494.5;0.02
494.75;0.016
495;0.024
495.25;0.016
495.5;0.02
495.75;0.018
496;0.026
496.25;0.016
496.5;0.022
496.75;0.02
497;0.026
497.25;0.016
497.5;0.02
497.75;0.018
498;0.026
498.25;0.016
498.5;0.02
498.75;0.018
499;0.026
499.25;0.016
499.5;0.02
499.75;0.022
500;0.028
500.25;0.016
500.5;0.022
500.75;0.022
501;0.026
501.25;0.016
501.5;0.02
501.75;0.022
502;0.026
502.25;0.016
502.5;0.02
502.75;0.02
503;0.026
503.25;0.016
503.5;0.022
503.75;0.022
504;0.026
504.25;0.016
504.5;0.022
504.75;0.022
505;0.026
505.25;0.016
505.5;0.02
505.75;0.02
506;0.028
506.25;0.018
506.5;0.022
506.75;0.022
507;0.026
507.25;0.016
507.5;0.02
507.75;0.02
508;0.028
508.25;0.016
508.5;0.022
508.75;0.02
509;0.028
509.25;0.016
509.5;0.02
509.75;0.02
510;0.028
510.25;0.016
510.5;0.022
510.75;0.024
511;0.026
511.25;0.016
511.5;0.02
511.75;0.022
512;0.026
512.25;0.016
512.5;0.022
512.75;0.022
513;0.026
513.25;0.016
513.5;0.02
513.75;0.022
514;0.026
514.25;0.018
514.5;0.022
514.75;0.02
515;0.026
515.25;0.016
515.5;0.02
515.75;0.022
516;0.026
516.25;0.016
516.5;0.02
516.75;0.02
517;0.026
517.25;0.016
517.5;0.02
517.75;0.02
518;0.026
518.25;0.014
518.5;0.018
518.75;0.018
519;0.026
519.25;0.014
519.5;0.02
519.75;0.018
520;0.024
520.25;0.014
520.5;0.018
520.75;0.018
521;0.024
521.25;0.014
521.5;0.02
521.75;0.02
522;0.024
522.25;0.014
522.5;0.018
522.75;0.016
523;0.024
523.25;0.012
523.5;0.018
523.75;0.016
524;0.024
524.25;0.012
524.5;0.02
524.75;0.018
525;0.024
525.25;0.014
525.5;0.02
525.75;0.018
526;0.024
526.25;0.012
526.5;0.016
526.75;0.016
527;0.022
527.25;0.01
527.5;0.016
527.75;0.016
528;0.024
528.25;0.012
528.5;0.018
528.75;0.016
529;0.022
529.25;0.01
529.5;0.018
529.75;0.018
530;0.022
530.25;0.01
530.5;0.016
530.75;0.016
531;0.022
531.25;0.01
531.5;0.018
531.75;0.016
532;0.02
532.25;0.01
532.5;0.018
532.75;0.014
533;0.02
533.25;0.01
533.5;0.016
533.75;0.016
534;0.02
534.25;0.008
534.5;0.018
534.75;0.016
535;0.02
535.25;0.01
535.5;0.014
535.75;0.014
536;0.02
536.25;0.008
536.5;0.016
536.75;0.016
537;0.02
537.25;0.01
537.5;0.014
537.75;0.014
538;0.02
538.25;0.008
538.5;0.014
538.75;0.014
539;0.02
539.25;0.008
539.5;0.014
539.75;0.014
540;0.018
540.25;0.008
540.5;0.014
540.75;0.014
541;0.018
541.25;0.008
541.5;0.012
541.75;0.014
542;0.018
542.25;0.008
542.5;0.014
542.75;0.014
543;0.02
543.25;0.008
543.5;0.014
543.75;0.01
544;0.02
544.25;0.008
544.5;0.01
544.75;0.016
545;0.018
545.25;0.008
545.5;0.012
545.75;0.012
546;0.018
546.25;0.008
546.5;0.01
546.75;0.01
547;0.018
547.25;0.006
547.5;0.016
547.75;0.01
548;0.018
548.25;0.008
548.5;0.014
548.75;0.012
549;0.018
549.25;0.006
549.5;0.012
549.75;0.012
550;0.02
550.25;0.008
550.5;0.014
550.75;0.012
551;0.02
551.25;0.008
551.5;0.012
551.75;0.014
552;0.018
552.25;0.008
552.5;0.012
552.75;0.012
553;0.018
553.25;0.008
553.5;0.012
553.75;0.014
554;0.02
554.25;0.008
554.5;0.014
554.75;0.014
555;0.02
555.25;0.01
555.5;0.014
555.75;0.016
556;0.02
556.25;0.008
556.5;0.016
556.75;0.016
557;0.02
557.25;0.01
557.5;0.016
557.75;0.016
558;0.02
558.25;0.01
558.5;0.014
558.75;0.014
559;0.022
559.25;0.01
559.5;0.016
559.75;0.016
560;0.022
560.25;0.01
560.5;0.014
560.75;0.014
561;0.022
561.25;0.012
561.5;0.016
561.75;0.016
562;0.022
562.25;0.012
562.5;0.016
562.75;0.016
563;0.022
563.25;0.01
563.5;0.014
563.75;0.014
564;0.022
564.25;0.012
564.5;0.018
564.75;0.018
565;0.022
565.25;0.012
565.5;0.02
565.75;0.018
566;0.022
566.25;0.012
566.5;0.018
566.75;0.016
567;0.022
567.25;0.012
567.5;0.018
567.75;0.018
568;0.024
568.25;0.012
568.5;0.016
568.75;0.016
569;0.022
569.25;0.012
569.5;0.018
569.75;0.018
570;0.022
570.25;0.012
570.5;0.018
570.75;0.016
571;0.024
571.25;0.014
571.5;0.018
571.75;0.018
572;0.022
572.25;0.012
572.5;0.018
572.75;0.016
573;0.024
573.25;0.012
573.5;0.018
573.75;0.018
574;0.022
574.25;0.014
574.5;0.02
574.75;0.016
575;0.022
575.25;0.012
575.5;0.018
575.75;0.016
576;0.024
576.25;0.012
576.5;0.018
576.75;0.018
577;0.024
577.25;0.012
577.5;0.018
577.75;0.016
578;0.022
578.25;0.014
578.5;0.018
578.75;0.016
579;0.022
579.25;0.012
579.5;0.018
579.75;0.02
580;0.022
580.25;0.012
580.5;0.018
580.75;0.016
581;0.024
581.25;0.012
581.5;0.016
581.75;0.016
582;0.022
582.25;0.012
582.5;0.018
582.75;0.018
583;0.022
583.25;0.012
583.5;0.018
583.75;0.016
584;0.022
584.25;0.012
584.5;0.02
584.75;0.016
585;0.022
585.25;0.012
585.5;0.016
585.75;0.016
586;0.022
586.25;0.012
586.5;0.018
586.75;0.016
587;0.022
587.25;0.012
587.5;0.014
587.75;0.014
588;0.022
588.25;0.012
588.5;0.014
588.75;0.016
589;0.022
589.25;0.012
589.5;0.018
589.75;0.016
590;0.02
590.25;0.012
590.5;0.018
590.75;0.014
591;0.02
591.25;0.012
591.5;0.018
591.75;0.014
592;0.022
592.25;0.012
592.5;0.016
592.75;0.014
593;0.022
593.25;0.012
593.5;0.018
593.75;0.018
594;0.022
594.25;0.012
594.5;0.018
594.75;0.014
595;0.022
595.25;0.012
595.5;0.018
595.75;0.016
596;0.022
596.25;0.012
596.5;0.018
596.75;0.016
597;0.022
597.25;0.012
597.5;0.014
597.75;0.016
598;0.022
598.25;0.012
598.5;0.018
598.75;0.016
599;0.024
599.25;0.012
599.5;0.018
599.75;0.018
600;0.024
600.25;0.012
600.5;0.016
600.75;0.016
601;0.022
601.25;0.012
601.5;0.018
601.75;0.018
602;0.022
602.25;0.012
602.5;0.016
602.75;0.018
603;0.022
603.25;0.014
603.5;0.016
603.75;0.018
604;0.022
604.25;0.012
604.5;0.018
604.75;0.018
605;0.022
605.25;0.012
605.5;0.016
605.75;0.018
606;0.022
606.25;0.014
606.5;0.02
606.75;0.018
607;0.022
607.25;0.014
607.5;0.016
607.75;0.016
608;0.022
608.25;0.014
608.5;0.018
608.75;0.018
609;0.022
609.25;0.014
609.5;0.02
609.75;0.02
610;0.022
610.25;0.012
610.5;0.016
610.75;0.018
611;0.024
611.25;0.012
611.5;0.016
611.75;0.016
612;0.022
612.25;0.012
612.5;0.018
612.75;0.018
613;0.022
613.25;0.012
613.5;0.018
613.75;0.018
614;0.022
614.25;0.014
614.5;0.016
614.75;0.016
615;0.022
615.25;0.012
615.5;0.018
615.75;0.018
616;0.022
616.25;0.014
616.5;0.018
616.75;0.016
617;0.022
617.25;0.012
617.5;0.018
617.75;0.016
618;0.022
618.25;0.014
618.5;0.022
618.75;0.018
619;0.022
619.25;0.014
619.5;0.018
619.75;0.016
620;0.022
620.25;0.012
620.5;0.02
620.75;0.016
621;0.022
621.25;0.014
621.5;0.018
621.75;0.02
622;0.022
622.25;0.014
622.5;0.02
622.75;0.016
623;0.024
623.25;0.014
623.5;0.016
623.75;0.018
624;0.022
624.25;0.014
624.5;0.02
624.75;0.018
625;0.022
625.25;0.014
625.5;0.016
625.75;0.018
626;0.024
626.25;0.014
626.5;0.018
626.75;0.016
627;0.024
627.25;0.014
627.5;0.02
627.75;0.018
628;0.024
628.25;0.014
628.5;0.018
628.75;0.018
629;0.024
629.25;0.012
629.5;0.018
629.75;0.016
630;0.022
630.25;0.014
630.5;0.018
630.75;0.02
631;0.022
631.25;0.014
631.5;0.018
631.75;0.02
632;0.024
632.25;0.012
632.5;0.018
632.75;0.02
633;0.022
633.25;0.014
633.5;0.02
633.75;0.018
634;0.024
634.25;0.014
634.5;0.02
634.75;0.018
635;0.024
635.25;0.014
635.5;0.018
635.75;0.018
636;0.024
636.25;0.014
636.5;0.02
636.75;0.018
637;0.022
637.25;0.014
637.5;0.018
637.75;0.018
638;0.024
638.25;0.014
638.5;0.018
638.75;0.018
639;0.024
639.25;0.014
639.5;0.018
639.75;0.016
640;0.024
640.25;0.014
640.5;0.02
640.75;0.018
641;0.024
641.25;0.014
641.5;0.018
641.75;0.02
642;0.024
642.25;0.014
642.5;0.018
642.75;0.018
643;0.022
643.25;0.014
643.5;0.018
643.75;0.02
644;0.024
644.25;0.014
644.5;0.018
644.75;0.02
645;0.024
645.25;0.014
645.5;0.02
645.75;0.016
646;0.024
646.25;0.014
646.5;0.02
646.75;0.02
647;0.022
647.25;0.014
647.5;0.02
647.75;0.018
648;0.024
648.25;0.014
648.5;0.018
648.75;0.02
649;0.024
649.25;0.014
649.5;0.02
649.75;0.02
650;0.024
650.25;0.014
650.5;0.02
650.75;0.02
651;0.024
651.25;0.014
651.5;0.018
651.75;0.016
652;0.024
652.25;0.016
652.5;0.018
652.75;0.018
653;0.024
653.25;0.014
653.5;0.02
653.75;0.02
654;0.024
654.25;0.014
654.5;0.018
654.75;0.02
655;0.024
655.25;0.014
655.5;0.018
655.75;0.018
656;0.024
656.25;0.014
656.5;0.02
656.75;0.02
657;0.024
657.25;0.014
657.5;0.018
657.75;0.022
658;0.024
658.25;0.014
658.5;0.018
658.75;0.02
659;0.024
659.25;0.014
659.5;0.02
659.75;0.018
660;0.024
660.25;0.014
660.5;0.018
660.75;0.02
661;0.024
661.25;0.014
661.5;0.018
661.75;0.02
662;0.024
662.25;0.014
662.5;0.02
662.75;0.02
663;0.024
663.25;0.014
663.5;0.02
663.75;0.02
664;0.024
664.25;0.014
664.5;0.018
664.75;0.018
665;0.024
665.25;0.016
665.5;0.018
665.75;0.018
666;0.024
666.25;0.016
666.5;0.02
666.75;0.02
667;0.024
667.25;0.016
667.5;0.018
667.75;0.02
668;0.024
668.25;0.014
668.5;0.02
668.75;0.02
669;0.024
669.25;0.016
669.5;0.018
669.75;0.018
670;0.024
670.25;0.016
670.5;0.016
670.75;0.02
671;0.024
671.25;0.016
671.5;0.018
671.75;0.02
672;0.024
672.25;0.016
672.5;0.02
672.75;0.02
673;0.024
673.25;0.016
673.5;0.02
673.75;0.018
674;0.024
674.25;0.016
674.5;0.022
674.75;0.02
675;0.024
675.25;0.016
675.5;0.022
675.75;0.02
676;0.024
676.25;0.016
676.5;0.02
676.75;0.02
677;0.024
677.25;0.016
677.5;0.02
677.75;0.02
678;0.024
678.25;0.016
678.5;0.02
678.75;0.02
679;0.024
679.25;0.016
679.5;0.02
679.75;0.018
680;0.024
680.25;0.016
680.5;0.02
680.75;0.02
681;0.024
681.25;0.014
681.5;0.02
681.75;0.02
682;0.024
682.25;0.016
682.5;0.02
682.75;0.018
683;0.024
683.25;0.014
683.5;0.02
683.75;0.018
684;0.024
684.25;0.016
684.5;0.02
684.75;0.02
685;0.024
685.25;0.016
685.5;0.02
685.75;0.02
686;0.024
686.25;0.016
686.5;0.02
686.75;0.02
687;0.024
687.25;0.016
687.5;0.02
687.75;0.02
688;0.024
688.25;0.016
688.5;0.02
688.75;0.02
689;0.024
689.25;0.016
689.5;0.02
689.75;0.02
690;0.024
690.25;0.016
690.5;0.018
690.75;0.02
691;0.024
691.25;0.016
691.5;0.02
691.75;0.02
692;0.024
692.25;0.014
692.5;0.018
692.75;0.02
693;0.024
693.25;0.016
693.5;0.018
693.75;0.02
694;0.024
694.25;0.014
694.5;0.018
694.75;0.018
695;0.024
695.25;0.016
695.5;0.02
695.75;0.018
696;0.024
696.25;0.014
696.5;0.02
696.75;0.02
697;0.024
697.25;0.016
697.5;0.02
697.75;0.02
698;0.024
698.25;0.016
698.5;0.018
698.75;0.02
699;0.024
699.25;0.016
699.5;0.02
699.75;0.02
700;0.024
700.25;0.016
700.5;0.02
700.75;0.018
701;0.024
701.25;0.016
701.5;0.02
701.75;0.018
702;0.024
702.25;0.016
702.5;0.02
702.75;0.02
703;0.024
703.25;0.016
703.5;0.018
703.75;0.018
704;0.024
704.25;0.016
704.5;0.018
704.75;0.02
705;0.024
705.25;0.016
705.5;0.018
705.75;0.018
706;0.024
706.25;0.016
706.5;0.018
706.75;0.02
707;0.024
707.25;0.016
707.5;0.018
707.75;0.018
708;0.024
708.25;0.016
708.5;0.02
708.75;0.018
709;0.024
709.25;0.016
709.5;0.02
709.75;0.02
710;0.024
710.25;0.016
710.5;0.02
710.75;0.02
711;0.024
711.25;0.016
711.5;0.02
711.75;0.02
712;0.022
712.25;0.016
712.5;0.02
712.75;0.02
713;0.024
713.25;0.014
713.5;0.02
713.75;0.02
714;0.024
714.25;0.016
714.5;0.018
714.75;0.02
715;0.024
715.25;0.016
715.5;0.02
715.75;0.018
716;0.024
716.25;0.016
716.5;0.018
716.75;0.02
717;0.024
717.25;0.016
717.5;0.018
717.75;0.02
718;0.024
718.25;0.016
718.5;0.018
718.75;0.02
719;0.024
719.25;0.016
719.5;0.02
719.75;0.02
720;0.024
720.25;0.016
720.5;0.02
720.75;0.018
721;0.026
721.25;0.016
721.5;0.02
721.75;0.02
722;0.024
722.25;0.016
722.5;0.018
722.75;0.02
723;0.022
723.25;0.014
723.5;0.018
723.75;0.02
724;0.024
724.25;0.016
724.5;0.02
724.75;0.02
725;0.022
725.25;0.016
725.5;0.018
725.75;0.02
726;0.024
726.25;0.016
726.5;0.02
726.75;0.02
727;0.022
727.25;0.016
727.5;0.02
727.75;0.02
728;0.022
728.25;0.016
728.5;0.02
728.75;0.02
729;0.024
729.25;0.016
729.5;0.02
729.75;0.02
730;0.024
730.25;0.016
730.5;0.02
730.75;0.02
731;0.024
731.25;0.016
731.5;0.02
731.75;0.02
732;0.024
732.25;0.016
732.5;0.02
732.75;0.02
733;0.024
733.25;0.016
733.5;0.02
733.75;0.018
734;0.024
734.25;0.016
734.5;0.02
734.75;0.02
735;0.024
735.25;0.014
735.5;0.02
735.75;0.02
736;0.022
736.25;0.016
736.5;0.02
736.75;0.018
737;0.024
737.25;0.014
737.5;0.02
737.75;0.02
738;0.024
738.25;0.016
738.5;0.02
738.75;0.018
739;0.024
739.25;0.016
739.5;0.018
739.75;0.02
740;0.024
740.25;0.016
740.5;0.02
740.75;0.018
741;0.024
741.25;0.016
741.5;0.02
741.75;0.02
742;0.024
742.25;0.016
742.5;0.02
742.75;0.02
743;0.024
743.25;0.016
743.5;0.018
743.75;0.02
744;0.024
744.25;0.016
744.5;0.02
744.75;0.02
745;0.024
745.25;0.016
745.5;0.02
745.75;0.02
746;0.024
746.25;0.016
746.5;0.02
746.75;0.02
747;0.024
747.25;0.016
747.5;0.02
747.75;0.02
748;0.022
748.25;0.016
748.5;0.018
748.75;0.02
749;0.024
749.25;0.016
749.5;0.02
749.75;0.02
750;0.024
750.25;0.016
750.5;0.02
750.75;0.018
751;0.022
751.25;0.016
751.5;0.02
